# L= 80  beta= [0.5]  t_max= 8.0  steps= 1000
t 	  D= [200]
6.624	-0.594706853413581
6.64	-0.5981128794642986
6.656	-0.6014299395187401
6.672	-0.6046486972190067
6.688	-0.6077598164229406
6.704	-0.6107539959010077
6.72	-0.6136220047700456
6.736	-0.6163547207792888
6.752	-0.6189431725623721
6.768	-0.6213785859247963
6.784	-0.6236524334321877
6.8	-0.6257564861177699
6.816	-0.627682866006655
6.832	-0.629424098241519
6.848	-0.6309731617598954
6.864	-0.6323235376349366
6.88	-0.6334692543285041
6.896	-0.6344049292353297
6.912	-0.6351258060403552
6.928	-0.6356277875687065
6.944	-0.6359074639603209
6.96	-0.6359621361257014
6.976	-0.6357898345209768
6.992	-0.6353893333182934
7.008	-0.6347601600496364
7.024	-0.6339026007799796
7.04	-0.6328177008304954
7.056	-0.6315072610350242
7.072	-0.629973829483729
7.088	-0.6282206886967946
7.104	-0.6262518381858486
7.12	-0.6240719724038442
7.136	-0.6216864541522537
7.152	-0.6191012835991478
7.168	-0.6163230631527113
7.184	-0.6133589585226444
7.2	-0.6102166563810234
7.216	-0.6069043191027585
7.232	-0.6034305371253074
7.248	-0.5998042795201313
7.264	-0.5960348434157723
7.28	-0.5921318029529407
7.296	-0.5881049584810716
7.312	-0.5839642867164948
7.328	-0.5797198925673217
7.344	-0.575381963283241
7.36	-0.5709607255075618
7.376	-0.5664664056964703
7.392	-0.5619091942342556
7.408	-0.5572992134246356
7.424	-0.5526464893901337
7.44	-0.547960927775667
7.456	-0.5432522930375384
7.472	-0.5385301910090452
7.488	-0.5338040543686751
7.504	-0.5290831305934063
7.52	-0.5243764719538381
7.536	-0.5196929270963927
7.552	-0.5150411337587868
7.568	-0.5104295121780293
7.584	-0.5058662587758651
7.6	-0.5013593397450101
7.616	-0.4969164842099928
7.632	-0.49254517669667586
7.648	-0.4882526487114349
7.664	-0.4840458693006864
7.68	-0.47993153453045484
7.696	-0.47591605589097297
7.712	-0.47200554769095726
7.728	-0.46820581355893875
7.744	-0.4645223322143897
7.76	-0.460960242709101
7.776	-0.45752432936936416
7.792	-0.45421900669196325
7.808	-0.4510483044617778
7.824	-0.4480158533660029
7.84	-0.44512487137974854
7.856	-0.4423781511904217
7.872	-0.43977804891431693
7.888	-0.4373264743390131
7.904	-0.4350248829002748
7.92	-0.43287426957317465
7.936	-0.43087516482505955
7.952	-0.4290276327435944
7.968	-0.4273312714174361
7.984	-0.4257852156107127
8	-0.4243881417362244
