L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
0.225	-52.40067089334762	0.3056658056221255	-0.9194797777336401	11470872562291184e-37	0.036297494535707804
0.23	-52.38288991556745	0.3056107536678955	-0.9195097210219788	1141602781626449e-36	0.03630062983538814
0.235	-52.36447069999854	0.3055519203508866	-0.9195416357242003	11360713864402664e-37	0.03630391094205333
0.24	-52.34541634156373	0.30548910698395343	-0.9195756152622124	11305005756669118e-37	0.03630734567656818
0.245	-52.3257320825406	0.30542210878754716	-0.9196117548813745	112489856963639e-35	0.036310942058990714
0.25	-52.30542540691923	0.30535071502358335	-0.9196501514977966	1119274436739499e-36	0.03631470829688427
0.255	-52.28450612807487	0.30527470915719784	-0.9196909035337419	11136382633265937e-37	0.03631865277212363
0.26	-52.262986468822774	0.3051938690473143	-0.919734110741728	1108001336707096e-36	0.0363227840262657
0.265	-52.24088113294494	0.3051079671668448	-0.9197798740181722	11023763628056205e-37	0.03632711074426132
0.27	-52.21820736726901	0.3050167708532203	-0.9198282952072914	1106782987628113e-35	0.036331641736737995
0.275	-52.194985013426404	0.3049200425898924	-0.9198794768964194	10987171461249586e-37	0.036336385920630446
0.28	-52.17123654842217	0.3048175403192301	-0.9199335222036967	10932411318783223e-37	0.036341352298269985
0.285	-52.14698711321064	0.3047090177872057	-0.9199905345594692	1087844305864038e-36	0.036346549934898865
0.29	-52.122264528501205	0.3045942249200285	-0.9200506174825641	10825516041541882e-37	0.0363519879346359
0.295	-52.09709929708991	0.30447290823281375	-0.9201138743529832	10773918054097883e-37	0.03635767541484469
0.3	-52.07152459206686	0.3043448112701319	-0.9201804081822643	10723982338455527e-37	0.03636362147905084
0.305	-52.04557623033619	0.30420967507822994	-0.9202503213832107	1067609613558825e-36	0.03636983518832621
0.31	-52.019292630957864	0.3040672387084115	-0.9203237155402983	10630710731642645e-37	0.0363763255312789
0.315	-51.99271475792359	0.3039172397510243	-0.9204006911824422	1058835394822718e-36	0.03638310139264166
0.32	-51.96588604706931	0.30375941489921887	-0.9204813475595581	10997988376026017e-36	0.0363901715205454
0.325	-51.938852316939474	0.3035935005415171	-0.9205657824243824	1056717299161024e-36	0.03639754449256673
0.33	-51.91166166352934	0.3034192333820491	-0.9206540918210029	1053672427679587e-36	0.036405228680632014
0.335	-51.884364338950455	0.30323635108708163	-0.920746369881366	1051254533651497e-36	0.03641323221482283
0.34	-51.857012614189074	0.30304459295636926	-0.9208427086310342	10495862525691658e-37	0.036421562946278775
0.345	-51.829660626250494	0.3028437006175602	-0.9209431978052073	10488144508438807e-37	0.03643022840922677
0.35	-51.80236421011809	0.30263341874186134	-0.9210479246759855	1049115856968158e-36	0.03643923578228997
0.355	-51.775180716080115	0.302413495778819	-0.9211569738915755	1050704173923331e-36	0.03644859184923503
0.36	-51.748168813115434	0.3021836847081002	-0.9212704273280509	2088152835275648e-35	0.036458302959222595
0.365	-51.72138827915157	0.3019437438058217	-0.9213883639539504	10692961247838423e-37	0.03646837498677224
0.37	-51.694899779139526	0.3016934374229341	-0.9215108597078144	11053477740940753e-36	0.03647881329164274
0.375	-51.66876463202048	0.30143253677303594	-0.9216379873886955	1087971814387906e-36	0.036489622678568395
0.38	-51.64304456775945	0.30116082072674943	-0.9217698165590263	11021225336321103e-37	0.03650080735734061
0.385	-51.617801475753495	0.30087807660983673	-0.9219064134595113	11204685677284973e-37	0.036512370903081376
0.39	-51.593097146010564	0.30058410100198374	-0.9220478409350082	11439507628324873e-37	0.03652431621713994
0.395	-51.568993004597935	0.3002787005332131	-0.9221941583704497	20744874349057702e-36	0.03653664548859925
0.4	-51.54554984493277	0.29996169267469264	-0.9223454216353505	12131354061423479e-37	0.03654936015673148
0.405	-51.5228275565803	0.29963290652080754	-0.9225016830356663	12601775333936752e-37	0.03656246087439034
0.41	-51.500884853246994	0.2992921835591178	-0.9226629912708839	11055325066944378e-36	0.03657594747282163
0.415	-51.47977900175656	0.298939378425072	-0.9228293913950084	14074479146526221e-37	0.03658981892762584
0.42	-51.459565553757166	0.29857435963801027	-0.9230009247788995	1499069965502908e-36	0.03660407332660029
0.425	-51.44029808200224	0.2981970103153954	-0.9231776290723699	16107548563463051e-37	0.03661870783907064
0.43	-51.42202792297202	0.29780722886185956	-0.9233595381634492	17449198360771962e-37	0.03663371868737576
0.435	-51.40480392764498	0.2974049296300131	-0.9235466821329107	11827841609617471e-36	0.03664910112034956
0.44	-51.388672222162924	0.29699004354987113	-0.9237390872017309	20963320227663616e-37	0.036664849389072746
0.445	-51.37367598009322	0.29656251872389167	-0.9239367756693821	22925115343503842e-37	0.03668095672509998
0.45	-51.3598552079313	0.29612232098475233	-0.9241397658409315	2494504987815839e-36	0.03669741532119637
0.455	-51.347246545398555	0.2956694344130836	-0.9243480719410093	26883202786687187e-37	0.036714216314842146
0.46	-51.335883081996585	0.29520386181255115	-0.9245617040129629	28613650136182015e-37	0.03673134977454115
0.465	-51.325794191179	0.29472562513986555	-0.924780667801724	30091805049250862e-37	0.03674880468908759
0.47	-51.31700538335217	0.2942347658874097	-0.92500496461903	3139369404023326e-36	0.03676656895992688
0.475	-51.309538178813504	0.29373134541642903	-0.9252345911901735	32695654459051836e-37	0.0367846293966672
0.48	-51.303410001562504	0.29321544523895815	-0.9254695394816121	3422047232443562e-36	0.0368029717158358
0.485	-51.298634094776	0.29268716724678584	-0.92570979650915	3619612320937701e-36	0.03682158054297974
0.49	-51.295219458569605	0.2921466338860936	-0.9259553441267732	3884237541538405e-36	0.036840439418116835
0.495	-51.293170810501174	0.29159398827661037	-0.9262061587967333	13739530394457054e-36	0.03685953080462375
0.5	-51.29248856908674	0.29102939427432006	-0.9264622113415759	4786337691595247e-36	0.03687883610156927
0.505	-51.293168860430825	0.29045303647711745	-0.9267234666795391	5433550815583541e-36	0.03689833565956191
0.51	-51.29520354789266	0.2898651201730132	-0.9269898835449955	6298488785171302e-36	0.03691800879995036
0.515	-51.298580284519545	0.28926587123071673	-0.9272614141958905	7461136581731903e-36	0.03693783383757793
0.52	-51.303282587815616	0.28865553593276083	-0.9275380041106613	90322886492105e-34	0.036957788106924225
0.525	-51.309289936242095	0.28803438075158483	-0.9278195916775184	1116977282279768e-35	0.036977847991531636
0.53	-51.31657788666525	0.2874026920691661	-0.9281061078788784	14086149827898996e-36	0.03699798895689441
0.535	-51.32511821183587	0.28676077584123055	-0.928397475974706	36988035271824945e-36	0.03701818558638946
0.54	-51.33487905680972	0.286108957207034	-0.928693611187978	30782335392195293e-36	0.03703841162045355
0.545	-51.345825113103004	0.2854475800463453	-0.9289944203963009	405992317907031e-34	0.037058639998767504
0.55	-51.35791780924368	0.28477700648511733	-0.9292998018335134	2958523350202232e-35	0.037078842905282336
0.555	-51.37111551626779	0.2840976163517656	-0.929609644805313	29927302378097934e-36	0.03709899181605038
0.56	-51.3853737666204	0.2834098065861485	-0.9299238294229549	2875350353324651e-35	0.037119057549620596
0.565	-51.400645484828495	0.2827139906035191	-0.9302422263589668	18740148495981937e-36	0.037139010319942954
0.57	-51.41688122826554	0.2820105976159184	-0.9305646966289786	1752692509009446e-35	0.03715881979148632
0.575	-51.43402943626388	0.28130007191367673	-0.9308910914033489	17141148788175305e-36	0.03717845513641098
0.58	-51.452036685801836	0.280582872109736	-0.9312212518521995	17226837097219378e-36	0.03719788509374255
0.585	-51.47084795198906	0.279859470349845	-0.9315550090273711	1743401860037119e-35	0.03721707803007928
0.59	-51.490406871552075	0.27913035149151666	-0.931892183784169	17411263420056993e-36	0.03723600200190433
0.595	-51.51065600756905	0.27839601225505695	-0.9322325867459179	16658219524888122e-36	0.037254624818995205
0.6	-51.5315371137003	0.27765696034974485	-0.9325760183134102	15478717107366365e-36	0.037272914109032065
0.605	-51.5529913962388	0.2769137135785644	-0.932922268721444	1470624413769085e-35	0.03729083738284117
0.61	-51.574959772350034	0.2761667989247623	-0.9332711181438863	144803038996844e-34	0.03730836210026685
0.615	-51.5973831229441	0.2754167516235958	-0.9336223368482768	14677083923402323e-36	0.03732545573639767
0.62	-51.62020253871461	0.2746641142226727	-0.9339756854007127	15377539322520346e-36	0.03734208584779562
0.625	-51.64335955797209	0.27390943563418213	-0.9343309149209562	1673881192430371e-35	0.037358220138678004
