# L= 120  beta= [0.01]  t_max= 2.0  steps= 500
t 	  D= [100]
0.64	-2.4702626000558827
0.648	-2.4664973276002446
0.656	-2.462703811035226
0.664	-2.4589022774769678
0.672	-2.4551120656719605
0.68	-2.4513514746818648
0.688	-2.447637632866635
0.696	-2.443986388152121
0.704	-2.440412220146035
0.712	-2.436928174252735
0.72	-2.4335458175440996
0.728	-2.430275215775324
0.736	-2.427124930597976
0.744	-2.4241020357267846
0.752	-2.421212150564116
0.76	-2.4184594895777165
0.768	-2.4158469255700314
0.776	-2.4133760648662976
0.784	-2.4110473323868398
0.792	-2.4088600645513587
0.8	-2.40681260798942
0.808	-2.4049024220956237
0.816	-2.4031261835650413
0.824	-2.4014798911749073
0.832	-2.399958969226903
0.84	-2.398558368234254
0.848	-2.397272661622149
0.856	-2.3960961373950402
0.864	-2.395022883920145
0.872	-2.3940468691624073
0.88	-2.393162012891892
0.888	-2.392362251556009
0.896	-2.391641595670506
0.904	-2.390994179729156
0.912	-2.390414304761036
0.92	-2.389896473776121
0.928	-2.389435420434277
0.936	-2.389026131347837
0.944	-2.3886638624880483
0.952	-2.3883441502059912
0.96	-2.388062817405553
0.968	-2.3878159754198682
0.976	-2.3876000221401354
0.984	-2.3874116369381735
0.992	-2.3872477729008645
1	-2.387105646870382
1.008	-2.386982727749027
1.016	-2.3868767234914245
1.024	-2.3867855671669314
1.032	-2.386707402432522
1.04	-2.3866405687162353
1.048	-2.3865835863685563
1.056	-2.3865351420005796
1.064	-2.386494074189509
1.072	-2.386459359696232
1.08	-2.3864301003093105
1.088	-2.3864055103982906
1.096	-2.3863849052353974
1.104	-2.3863676901204407
1.112	-2.3863533503252565
1.12	-2.386341441857863
1.128	-2.3863315830313936
1.136	-2.386323446814294
1.144	-2.3863167539275327
1.152	-2.3863112666506328
1.16	-2.3863067832911455
1.168	-2.386303133272915
1.176	-2.3863001727932036
1.184	-2.3862977810019674
1.192	-2.386295856655599
1.2	-2.3862943151986866
1.208	-2.386293086230493
1.216	-2.3862921113146496
1.224	-2.386291342093145
1.232	-2.3862907386691656
1.24	-2.3862902682258014
1.248	-2.3862899038509506
1.256	-2.386289623541049
1.264	-2.3862894093604456
1.272	-2.3862892467336887
1.28	-2.3862891238525052
1.288	-2.3862890311808753
1.296	-2.3862889610428635
1.304	-2.386288907280749
1.312	-2.3862888649728315
1.32	-2.386288830200843
1.328	-2.3862887998590385
1.336	-2.386288771498134
1.344	-2.3862887431978437
1.352	-2.386288713463658
1.36	-2.386288681142834
1.368	-2.386288645356749
1.376	-2.3862886054463823
1.384	-2.3862885609285494
1.392	-2.386288511460937
1.4	-2.3862884568140723
1.408	-2.3862883968489697
1.416	-2.3862883314995513
1.424	-2.386288260758383
1.432	-2.3862881846658173
1.44	-2.3862881033009455
1.448	-2.386288016774635
1.456	-2.386287925224265
1.464	-2.3862878288089013
1.472	-2.3862877277061405
1.48	-2.3862876221091973
1.488	-2.386287512224607
1.496	-2.386287398270261
1.504	-2.3862872804742308
1.512	-2.3862871590731483
1.52	-2.3862870343112252
1.528	-2.3862869064393193
1.536	-2.386286775714146
1.544	-2.386286642397406
1.552	-2.386286506755102
1.56	-2.3862863690569798
1.568	-2.3862862295758305
1.576	-2.386286088586912
1.584	-2.386285946367276
1.592	-2.3862858031953875
1.6	-2.3862856593504174
1.608	-2.386285515111676
1.616	-2.386285370758252
1.624	-2.386285226568272
1.632	-2.38628508281855
1.64	-2.3862849397839243
1.648	-2.3862847977367907
1.656	-2.3862846569466414
1.664	-2.3862845176794143
1.672	-2.386284380197214
1.68	-2.3862842447577006
1.688	-2.386284111613522
1.696	-2.3862839810121086
1.704	-2.3862838531949397
1.712	-2.3862837283972915
1.72	-2.386283606847646
1.728	-2.38628348876748
1.736	-2.3862833743706524
1.744	-2.3862832638631346
1.752	-2.3862831574427097
1.76	-2.386283055298284
1.768	-2.3862829576100917
1.776	-2.386282864548888
1.784	-2.3862827762759857
1.792	-2.386282692942624
1.8	-2.38628261469014
1.808	-2.38628254164926
1.816	-2.3862824739403186
1.824	-2.386282411672735
1.832	-2.3862823549450005
1.84	-2.3862823038445433
1.848	-2.3862822584474204
1.856	-2.3862822188184363
1.864	-2.38628218501085
1.872	-2.3862821570665114
1.88	-2.3862821350155476
1.888	-2.3862821188766903
1.896	-2.3862821086569834
1.904	-2.3862821043519578
1.912	-2.3862821059455954
1.92	-2.3862821134105356
1.928	-2.3862821267080605
1.936	-2.38628214578822
1.944	-2.3862821705900625
1.952	-2.3862822010416376
1.96	-2.3862822370602657
1.968	-2.386282278552776
1.976	-2.3862823254157175
1.984	-2.3862823775355335
1.992	-2.386282434788997
2	-2.3862824970431635
