L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   max_z   corr    err     entropy
2.625   -40.18319850895281  -0.4054356727978915 -0.0016221869627099602  2630712161401303e-21    804452367174235e-33
2.65    -40.183198149680464 -0.40543771099941767    -0.0015713836880679164  24684681258366175e-22   13773779788279404e-34
2.675   -40.183197216095294 -0.4054379321036784 -0.0015069638848551328  227016139874227e-20 23465379259018277e-34
2.7 -40.183195742246774 -0.4054363765123947 -0.0014305412426818369  2045669322463216e-21    3970354416278539e-33
2.725   -40.18319377043558  -0.40543315010233627    -0.0013437537871291453  1804895154684123e-21    6679431732272497e-33
2.75    -40.18319135023241  -0.40542841861027856    -0.001248243954884054   15573337383873616e-22   1116589833248912e-32
2.775   -40.183188537393264 -0.4054223999381914 -0.0011456399611657947  13117115581621366e-22   18546897770100182e-33
2.8 -40.18318539269373  -0.405415354711629  -0.001037538587962057   10757068481911262e-22   3055953368095114e-32
2.825   -40.183181980711495 -0.4054075754810357 -0.0009254894957160379  8557512436316906e-22    49798004545037734e-33
2.85    -40.183178368570715 -0.4053993749967455 -0.0008109811359290784  6569107729595561e-22    7977238955567898e-32
2.875   -40.183174624677655 -0.4053910740131135 -0.0006954283176223621  4828408726491715e-22    12476739774901716e-32
2.9 -40.18317081747497  -0.405382989084527  -0.0005801614573720324  3358076274266799e-22    19202468626440887e-32
2.925   -40.183167014224935 -0.4053754208059307 -0.00046641752056550276 21676562376087006e-23   2968001891941734e-31
2.95    -40.18316327984922  -0.40536864292444474    -0.0003553326409943371  12548164234907216e-23   4624596695319145e-31
2.975   -40.18315967584817  -0.4053628927070395 -0.0002479363870289347  6069287195663788e-23    7218634598069984e-31
3   -40.18315625931252  -0.40535836289437577    -0.0001451476254124533  20288343299768146e-24   11233400078086198e-31
3.025   -40.18315308203931  -0.4053551955049773 -47771918442882945e-21  1502782830496593e-24    17374591299984657e-31
3.05    -40.18315018977687  -0.40535347767980107    43499623135101066e-21   1112985787415745e-24    26651650282629634e-31
3.075   -40.18314762159487  -0.40535323967713166    0.00012809012074240953  15628013778605232e-24   4051741640771791e-30
3.1 -40.18314540940065  -0.4053544550457744 0.0002055354408730647   4146594111469009e-23    61147700840296874e-31
3.125   -40.183143577596574 -0.40535704292262253    0.0002754815468144369   751114161883952e-22 918478618999372e-29
3.15    -40.183142142886226 -0.40536087232282547    0.0003376808015625013   11324988617719643e-23   13741717130316409e-30
3.175   -40.18314111422896  -0.4053657682192141 0.00039198733840249906  15287588157759377e-23   20438046767196845e-30
3.2 -40.183140492934356 -0.4053715191449757 0.0004383516180268514   1913742092652504e-22    3016259594604584e-29
3.225   -40.183140272898314 -0.40537788600234015    0.00047681429187551594  22657420930079476e-23   44210578441747906e-30
3.25    -40.18314044096809  -0.4053846117212926 0.0005074994906914142   2567783550215163e-22    6452320261627595e-29
3.275   -40.183140977425246 -0.4053914313878057 0.0005306076552804256   28076739430685835e-23   9390686054902096e-29
3.3 -40.183141856575986 -0.4053980824512543 0.0005464080231422615   2977849309413701e-22    13634020976520157e-29
3.325   -40.18314304743595  -0.4054043146255116 0.0005552308803710672   3075048279374226e-22    19750326735426286e-29
3.35    -40.18314451449032  -0.4054098991174181 0.0005574596828201027   30998508839991026e-23   28547254692527606e-29
3.375   -40.1831462185193   -0.4054146368489155 0.0005535231444481064   30561195094645516e-23   4117754836202615e-28
3.4 -40.18314811745961  -0.40541836538337117    0.0005438873838995403   29503784837594636e-23   5928695378558383e-28
3.425   -40.18315016730509  -0.40542096432135133    0.0005290482130994806   27911664720024233e-23   8521013609418869e-28
3.45    -40.183152323003235 -0.40542235899280765    0.0005095236437470784   2588392408988627e-22    12222386643942556e-28
3.475   -40.18315453935344  -0.40542252234063814    0.0004858466796255809   23527214180691185e-23   17486515667560552e-28
3.5 -40.18315677187431  -0.40542147496040193    0.0004585584543693774   2095012346559735e-22    249321156055392e-26
3.525   -40.18315897763573  -0.40541928333138677    0.00042820176602396964  18258234693301754e-23   35388938101284585e-28
3.55    -40.18316111602973  -0.4054160563416882 0.0003953150514975015   15549978246988725e-23   4994862845533647e-27
3.575   -40.18316314947989  -0.40541194027260785    0.00036042683586513596  1291334764898845e-22    7001534898484679e-27
3.6 -40.18316504406514  -0.4054071124626092 0.0003240506836020544   1042349807437401e-22    9735132821095807e-27
3.625   -40.183166770056886 -0.4054017739170961 0.00028668067118665095  8141208983245677e-23    13413080242544291e-27
3.65    -40.18316830235885  -0.4053961411651479 0.0002487873932881055   6112158417042059e-23    18307303345687554e-27
3.675   -40.183169620844126 -0.4053904376874334 0.00021081450791440078  4366929729259485e-23    24779131135776738e-27
3.7 -40.18317071058597  -0.40538488524994576    0.00017317581948980573  29216517549596015e-24   33343454395207796e-27
3.725   -40.183171561983166 -0.40537969547586866    0.00013625289297986535  17791604374127443e-24   4474506413994669e-26
3.75    -40.1831721707793   -0.4053750619730949 0.00010039318684912433  9305632468636949e-24    6001636868143356e-26
3.775   -40.18317253797613  -0.4053711533082667 6590868772584084e-20    35708688061415887e-25   805122022646903e-25
3.8 -40.18317266964845  -0.40536810708122073    3307502554201859e-20    3209314253153554e-25    10794679032703326e-26
3.825   -40.18317257666364  -0.4053660253076863 21310440905537733e-22   -768434315391441e-24    14444020992883375e-26
3.85    -40.183172274316874 -0.4053649712652413 -26721201101193936e-21  -5890776586818915e-26   19253477632230407e-26
3.875   -40.18317178188642  -0.40536496789947213    -53316048341358086e-21  20697226746709097e-25   25510900312756235e-26
3.9 -40.18317112211599  -0.4053659978264728 -7752347156345679e-20   5237094559550501e-24    3351480145534156e-25
3.925   -40.1831703206329   -0.40536800490636204    -9924799263887486e-20   907753377934088e-23 4354780817571395e-25
3.95    -40.18316940531898  -0.40537089730332204    -0.00011842729960314765 13252693528514308e-24   5590468518087442e-25
3.975   -40.18316840569051  -0.40537455189543803    -0.00013503060668714135 17461366087189334e-24   7107794654057678e-25
4   -40.18316735232598  -0.405378819853084  -0.00014905679223961135 2144648506366981e-23    8994655064371064e-25
4.025   -40.18316627629779  -0.40538353316422215    -0.0001605323504121881  2499951226604728e-23    11373733434687674e-25
4.05    -40.18316520858319  -0.4053885118511945 -0.000169509191853738   27962341085241374e-24   1439619064245653e-24
4.075   -40.183164179471135 -0.4053935716028048 -0.00017606232768920506 30226823478492846e-24   18238259979470079e-25
4.1 -40.18316321798358  -0.40539853153626293    -0.00018028746978269983 3173223511783486e-23    23098481591891483e-25
4.125   -40.18316235136177  -0.40540322180643795    -0.00018229857875262217 32461137312678364e-24   29208398405118293e-25
4.15    -40.18316160466772  -0.4054074907951758 -0.00018222538955179932 32434058671950334e-24   36855006503833436e-25
4.175   -40.18316100051503  -0.4054112116389129 -0.00018021094241348222 3170336773047074e-23    4640759595713343e-24
4.2 -40.18316055893912  -0.4054142878869495 -0.00017640914494495186 30346694900996135e-24   5834742243898666e-24
4.225   -40.18316029741242  -0.40541665812481714    -0.0001709823888676891  2846023664074931e-23    7329923811042707e-24
4.25    -40.18316023098761  -0.40541829944512164    -0.00016409924264538581 2615221541163372e-23    9205800670663695e-24
4.275   -40.18316037255262  -0.40541922969971667    -0.0001559322389905458  2353670436846169e-23    11560455023552178e-24
4.3 -40.18316073318064  -0.40541950851953423    -0.00014665577393265468 20727989633326087e-24   145117415384991e-22
4.325   -40.18316132265677  -0.4054192371423714 -0.0001364441317989878  1783562757738444e-23    18199559534236328e-24
4.35    -40.18316215023429  -0.40541855714005215    -0.00012546964803724405 14960330600589322e-24   22788994031342225e-24
4.375   -40.18316322560774  -0.40541764818030523    -0.00011390101959346757 12190776240625663e-24   28471420797410057e-24
4.4 -40.183164559995305 -0.4054167249890349 -0.00010190177020821578 9601384575170673e-24    3546005098994018e-23
4.425   -40.183166167242746 -0.40541603369536217    -8962887582586115e-20   7251046648049047e-24    439806967132731e-22
4.45    -40.183168064989445 -0.40541584775448736    -7723155317118451e-20   51827236194604955e-25   54269249955338224e-24
4.475   -40.18317027608888  -0.4054164636772505 -6485021262432897e-20   34237856361632193e-25   665978458054321e-22
4.5 -40.18317283062807  -0.4054181968798328 -5261557508189037e-20   1986925184759346e-24    8133971712839154e-23
4.525   -40.18317576882676  -0.4054213780777366 -4064795102528926e-20   8714868747196032e-25    9903597262530233e-23
4.55    -40.18317914464303  -0.40542635066511135    -29056678036781602e-21  651171593660115e-25 1204012445101732e-22
4.575   -40.18318302940021  -0.4054334693604022 -17939711133547843e-21  -4543222426324417e-25   14626614362031326e-23
4.6 -40.18318751495731  -0.4054431001936283 -7383359544209687e-21   -7166715940734564e-25   1775291857003271e-22
4.625   -40.18319271675428  -0.4054556218561303 25378363983524934e-22   -7573533636611772e-25   2151766596757378e-22
4.65    -40.183198777559426 -0.40547142853350326    11761095178616576e-21   -6153161941786793e-25   26036631034765255e-23
4.675   -40.1832058725662   -0.4054909344546854 20235259331033812e-21   -33107791712324196e-26  314526749243475e-21
4.7 -40.18321421572519  -0.40551458039011223    27920545933170697e-21   5512873982668107e-26    3794140402345727e-22
4.725   -40.1832240664775   -0.4055428421818101 3478819303078795e-20    5050706872293255e-25    45709673041137074e-23
4.75    -40.18323573595542  -0.40557624115569046    40820012625847e-18  9839966595603452e-25    5498913539071032e-22
4.775   -40.183249592256296 -0.4056153560703424 4600786047795939e-20    14617889785012999e-25   6602936558768019e-22
4.8 -40.183266064945116 -0.4056608361595897 5035303299292863e-20    19137340550796535e-25   7909345846196982e-22
4.825   -40.18328564913452  -0.4057134148093121 53865601891198205e-21   23209008567889976e-25   944569872031049e-21
4.85    -40.183308909530496 -0.4057739234438438 5656369858554031e-20    26701197784512674e-25   11241108846799274e-22
4.875   -40.183336484919664 -0.4058433052868735 5847276264758024e-20    2953555928522164e-24    13327050465216588e-22
4.9 -40.18336909359512  -0.40592262880029284    5962477248363379e-20    3167928631935978e-24    15738478735991263e-22
4.925   -40.18340753980416  -0.4060131007152245 60057480487814505e-21   33135526486963477e-25   1851465725710557e-21
4.95    -40.18345272061224  -0.406116078538891  5981367749187297e-20    33934780263532786e-25   2169908542843139e-21
4.975   -40.18350563233125  -0.40623308224126853    58940510474237914e-21   34129607946512657e-25   2533863655928121e-21
5   -40.183567376119456 -0.40636580465939265    5748887327243627e-20    3379302552558116e-24    29482699580390125e-22

L= 50  beta= 1.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1  [J0,h0,g0]= [1.0, 1.0, 0.0]
# t      E   mag_x   mag_z   corr    err
0.025   -55.49203501080878  -0.5589709470517363 -5882019752130354e-22   -2525806377694131e-20   41888967732923293e-35
0.05    -55.49203261751869  -0.5589708850359114 -28032866207612947e-22  -25253987267525473e-21  651099640152918e-34
0.075   -55.4920273232819   -0.5589707457369888 -7570337384960039e-21   -25249891296378586e-21  8985875711781885e-35
0.1 -55.4920195596069   -0.5589705194970672 -16237983440512592e-21  -25245681269204207e-21  1352338086949105e-34
0.125   -55.49201027090598  -0.5589701841865542 -3072096079137847e-20   -252410607444643e-19    21149849702338184e-35
0.15    -55.4920013568928   -0.5589696926056691 -53662585512660656e-21  -2523526807099472e-20   33450057899602547e-35
0.175   -55.49199638606222  -0.55896895141474   -8860632826148627e-20   -25226543888870656e-21  19365561307507952e-35
0.2 -55.492001627647866 -0.5589677887141857 -0.00014015872376937265 -25211121989814124e-21  25638768322817003e-35
0.225   -55.49202735111619  -0.5589659087372219 -0.00021411874723736526 -25181435379401576e-21  35836014942728884e-35
0.25    -55.49208914885169  -0.558962835680656  -0.0003175429372650485  -2512312844783409e-20   15282000212138336e-35
0.275   -55.49220875027622  -0.5589578549760361 -0.00045871265729397295 -2501040719261355e-20   21673444803447365e-35
0.3 -55.49241347386729  -0.5589499687381421 -0.0006469716894609914  -24799314632998363e-21  27260506484611724e-35
0.325   -55.49273324759318  -0.5589378904849049 -0.0008924101531068304  -24418768923898927e-21  3274362529576634e-34
0.35    -55.493194224103334 -0.5589201084825632 -0.0012053849511251156  -23759717494887208e-21  4303993457586868e-34
0.375   -55.4938086258193   -0.5588950423967194 -0.0015958867179474549  -2266355755564095e-20   1991384815796889e-34
0.4 -55.49456164916495  -0.5588613008124269 -0.0020727862954265405  -2091195074622566e-20   3016064219127591e-34
0.425   -55.49539784984476  -0.5588180181458284 -0.0026430165791089455  -18221077793243215e-21  14201233520355064e-35
0.45    -55.496210922839076 -0.5587652149229355 -0.0033107639500149053  -14243909048245632e-21  24175968959329665e-35
0.475   -55.496841472312155 -0.558704097096252  -0.004076753388268816   -8583820979075853e-21   10586249394681536e-35
0.5 -55.49708659319504  -0.5586372013483263 -0.004937709832190596   -8216361196738318e-22   21102343442936703e-35
0.525   -55.496722634031116 -0.5585683132205779 -0.005886064429756416   944408037303666e-20 4104280651546501e-34
0.55    -55.49553883363452  -0.5585021327109567 -0.006909949445846152   22546502285193707e-21   32567143816094676e-35
0.575   -55.49337573179352  -0.5584437255288873 -0.007993493411913247   38695663718404165e-21   3400305597495463e-34
0.6 -55.490159748666    -0.5583978573701054 -0.009117393854331909   57927084973278023e-21   20265253938255748e-35
0.625   -55.48592522284446  -0.5583683431055213 -0.01025971426162664    800623035142017e-19 21992664711951547e-35
0.65    -55.48081779461769  -0.5583575406620044 -0.011396829700850285   0.00010468850628855616  8470591951861972e-35
0.675   -55.47507760688976  -0.5583660818093436 -0.012504434730275567   0.00013116172503445026  1738707169275538e-34
0.7 -55.469005898055364 -0.5583928725656067 -0.013558528732986809   0.0001586344206406816   3475988297496204e-34
0.725   -55.46292253072923  -0.5584353342604225 -0.014536306013807954   0.00018610459052274098  28750799807140684e-35
0.75    -55.45712366034745  -0.5584898104861089 -0.015416897755435328   0.0002124805792179515   37195842695581844e-35
0.775   -55.45184779877184  -0.5585520453277671 -0.016181936153923153   0.00023665408057798007  3582897836586059e-34
0.8 -55.44725556312589  -0.558617644538935  -0.01681593373274326    0.0002575735373043799   11606264195474299e-35
0.825   -55.44342456882717  -0.5586824560039907 -0.017306489752260096   0.0002743110685541419   2327445880738917e-34
0.85    -55.44035744541594  -0.5587428378013108 -0.017644348828214924   0.0002861177654233112   18937532300453195e-35
0.875   -55.4379986889311   -0.5587958114082527 -0.01782334375921803    0.00029246420177718284  35291355152303357e-35
0.9 -55.43625532640089  -0.5588391178633073 -0.017840255728606445   0.00029306490407646354  26371298990420686e-35
0.925   -55.43501695374884  -0.558871204256947  -0.017694621871283546   0.00028788705585364085  35302051859917066e-35
0.95    -55.434172103381115 -0.5588911684078848 -0.017388514397128685   0.0002771447717430862   3955705084080595e-34
0.975   -55.433619520621164 -0.558898684336282  -0.016926308686369514   0.00026128091344479996  27548084706864337e-35
1   -55.43327432166052  -0.558893923635677  -0.016314451317370693   0.00024093871920363464  2907458912844701e-34
1.025   -55.43306992497246  -0.5588774806811014 -0.01556123367993073    0.00021692560742721863  3303210788268412e-34
1.05    -55.432957054880816 -0.5588503042250557 -0.014676573025663124   0.0001901714854669545   31899380507351094e-35
1.075   -55.43290111266017  -0.5588136347201974 -0.013671800502808407   0.00016168381270872847  3387847378450775e-34
1.1 -55.43287895908841  -0.5587689453838773 -0.012559454670468746   0.0001325015608923754   33758308341886887e-35
1.125   -55.432875808205374 -0.5587178850009001 -0.011353078838754305   0.00010365008243795043  31006764389092846e-35
1.15    -55.43288260676303  -0.5586622211398393 -0.010067020984254342   7609873658995891e-20    3706976741264569e-34
1.175   -55.43289402619641  -0.5586037833595053 -0.0087162356503248 5072291900035452e-20    42267028376410865e-35
1.2 -55.432907038464414 -0.5585444068060739 -0.007316087947169711   28271885904653887e-21   3745962615452048e-34
1.225   -55.43291997140119  -0.5584858772077458 -0.0058821603890955865  9343468050840861e-21    33132802284403485e-35
1.25    -55.43293191908428  -0.5584298786284148 -0.004430063782967844   -56335722463629384e-22  3380705954989444e-34
1.275   -55.432942394297754 -0.5583779454738739 -0.0029752536983297397  -1640914561358325e-20   3370835177828818e-34
1.3 -55.432951134733074 -0.5583314202025744 -0.001532854217363132   -22913374231563445e-21  32635274925039393e-35
1.325   -55.4329580006663   -0.5582914180303941 -0.00011749070703803224 -25250393449941478e-21  328820952101207e-33
1.35    -55.43296292378044  -0.5582587996769403 0.0012568666954570042   -23685069594545842e-21  26966814325329163e-35
1.375   -55.43296588279805  -0.5582341529106923 0.002577047314359687    -18623569470993315e-21  3466528488878254e-34
1.4 -55.43296689227408  -0.5582177833357963 0.0038308104843047877   -10588942395126651e-21  38567761105609545e-35
1.425   -55.43296599729398  -0.5582097145382472 0.005006961219480168    -19303678087849483e-23  3722156617656016e-34
1.45    -55.432963270538266 -0.5582096973893322 0.006095450028260629    11893833865730219e-21   32038067851815086e-35
1.475   -55.43295881007619  -0.5582172279977278 0.007087456132083413    2497403742271304e-20    40650442118035116e-35
1.5 -55.43295273720767  -0.5582315735195309 0.007975453584825468    38353187043058725e-21   36671429466172316e-35
1.525   -55.432945194120656 -0.5582518047861764 0.008753260025796425    51368831282862065e-21   3628139935781358e-34
1.55    -55.43293634128856  -0.5582768345002711 0.009416068030469439    6341613570267669e-20    37975457199150954e-35
1.575   -55.43292635464583  -0.5583054595868593 0.009960459246084276    7396961916482784e-20    3762109012210333e-34
1.6 -55.432915422574    -0.558336406175094  0.01038440171067669 8260023767973649e-20    38282259149168617e-35
1.625   -55.4329037427472   -0.5583683756275726 0.010687230951714241    8898735415065774e-20    3367039723167715e-34
1.65    -55.43289151890337  -0.5584000900317359 0.010869615642574361    929253861448966e-19 36408665404933973e-35
1.675   -55.43287895757162  -0.5584303356191522 0.010933508759761026    9432516986285447e-20    37301363711039357e-35
1.7 -55.43286626483132  -0.55845800268207   0.010882085329490847    9321030748089557e-20    3831563957484109e-34
1.725   -55.43285364313317  -0.5584821207072015 0.010719667978824308    89708968206778e-18  4046056157972612e-34
1.75    -55.432841288256355 -0.5585018876389736 0.010451641612063337    8404178299010888e-20    4013070598657642e-34
1.775   -55.43282938640904  -0.5585166924103471 0.010084358618133374    7650660136887285e-20    4200591398767192e-34
1.8 -55.43281811155789  -0.5585261301317276 0.009625036078649018    6746096816082905e-20    37015119040291622e-35
1.825   -55.43280762299473  -0.5585300095960841 0.009081646489057623    5730321986852963e-20    39249701754814618e-35
1.85    -55.43279806318911  -0.5585283530339711 0.008462803527902778    46453102292002347e-21   3591882534529498e-34
1.875   -55.432789555943714 -0.5585213883239377 0.007777644411145063    3533277154327093e-20    38731246296985425e-35
1.9 -55.4327822049018   -0.5585095341239013 0.007035710351781398    24348966433850473e-21   35015226148265133e-35
1.925   -55.43277609238997  -0.5584933786266947 0.0062468266095453955   13877036351958335e-21   3767128866472634e-34
1.95    -55.432771278635926 -0.5584736528527102 0.005420983563341337    42473809741562666e-22   4146415712898404e-34
1.975   -55.43276780135885  -0.5584511995647635 0.004568220170819639    -4265283370822396e-21   3805419663722801e-34
2   -55.43276567572667  -0.5584269390213692 0.003698511097502038    -11449567683868856e-21  388684205067028e-33
2.025   -55.43276489468067  -0.5584018328700389 0.00282165870267522 -1716185372234988e-20   39351313256794457e-35
2.05    -55.4327654296133   -0.5583768475196437 0.0019471909637699442   -2132757139900371e-20   37080955156290975e-35
2.075   -55.432767231384965 -0.558352918319986  0.0010842663061077823   -2393947903310416e-20   35465564757777705e-35
2.1 -55.43277023164647  -0.5583309158185567 0.00024158618262216334  -2505323223125526e-20   40542503514523697e-35
2.125   -55.43277434445761  -0.5583116152626049 -0.000572683878979511   -24780624289471643e-21  379468395007626e-33
2.15    -55.432779468140474 -0.5582956703719277 -0.0013509841753163616  -23280951960126342e-21  40947856657743726e-35
2.175   -55.43278548737085  -0.5582835922326872 -0.002086421218887218   -2075100967303466e-20   4078834246452051e-34
2.2 -55.43279227543245  -0.5582757339584299 -0.0027728183007849315  -17414235500266538e-21  3948419210469818e-34
2.225   -55.43279969661221  -0.5582722815427696 -0.003404756034024837   -13509531103436233e-21  3642444189896606e-34
2.25    -55.43280760868859  -0.5582732510945064 -0.003977602814244495   -928025313122873e-20    42185820548453315e-35
2.275   -55.432815865470666 -0.558278492410198  -0.0044875352569569565  -4963828619623893e-21   36898746813352323e-35
2.3 -55.43282431934336  -0.5582876986097578 -0.004931548786838838   -7823865715749711e-22   37435610986549433e-35
2.325   -55.432832823771925 -0.5583004213453069 -0.005307458663331158   306527467262619e-20 3565400942597054e-34
2.35    -55.43284123572957  -0.5583160909005069 -0.005613891827381075   64101466168839496e-22   38843532024900093e-35
2.375   -55.432849418007706 -0.5583340403327923 -0.005850270045163573   911774328914318e-20 39919275762309326e-35
2.4 -55.43285724136419  -0.5583535326802018 -0.006016784906005127   11091037738616508e-21   39857369832117225e-35
2.425   -55.43286458649247  -0.558373790162401  -0.006114365302189912   12271618108918968e-21   4085884664659277e-34
2.45    -55.43287134575829  -0.5583940242534018 -0.006144638078367674   12639149262509815e-21   40875802358210673e-35
2.475   -55.43287742470503  -0.5584134654946533 -0.0061098825868739475  12209293805067416e-21   3889758870221216e-34
2.5 -55.43288274328581  -0.5584313919486944 -0.006012979923043818   11030297399009163e-21   4074006223294164e-34
2.525   -55.432887236820605 -0.5584471552660957 -0.005857357641136995   917848521757896e-20 41444515392091056e-35
2.55    -55.432890856659355 -0.5584602034463602 -0.0056469307674936135  6752941902801836e-21    4083351623322472e-34
2.575   -55.43289357055417  -0.5584700995140203 -0.005386039932856182   3869660551776149e-21    39479279928044826e-35
2.6 -55.432895362735344 -0.5584765354973599 -0.005079387441400433   6554463963336156e-22    39397520043802394e-35
2.625   -55.43289623369559  -0.55847934128315   -0.004731972080040371   -27581522842369162e-22  4240307742700985e-34
2.65    -55.43289619970439  -0.5584784881193268 -0.004349023449048759   -6240635762081704e-21   4018192307579309e-34
2.675   -55.43289529205095  -0.5584740867403779 -0.003935936564332333   -96678483606856e-19 4015925880585512e-34
2.7 -55.432893556053884 -0.5584663802911356 -0.0034982074437535336  -12926597665681327e-21  4182755135707327e-34
2.725   -55.43289104983924  -0.5584557324145809 -0.0030413703457869137  -15918459832619396e-21  4782709042789654e-34
2.75    -55.43288784294393  -0.5584426110432983 -0.0025709372787388394  -1856267832538108e-20   7775559601116975e-34
2.775   -55.43288401473876  -0.5584275685839357 -0.002092340344337644   -2079810855556467e-20   13019664901367177e-34
2.8 -55.43287965273822  -0.5584112193066899 -0.0016108774211709444  -22584204495873193e-21  21611667908639607e-34
2.825   -55.432874850803074 -0.5583942148410579 -0.001131661632154981   -2390108322622692e-20   3561053371746901e-33
2.85    -55.43286970728532  -0.5583772187339748 -0.000659574977011572   -2474873868791848e-20   5818263328349953e-33
2.875   -55.4328643231503   -0.5583608810443433 -0.0001992264463158101  -25145505251471968e-21  9431219631887205e-33
2.9 -55.4328588000987   -0.5583458139290997 0.00024508513126982935  -25125894450134138e-21  15160615467452068e-33
2.925   -55.43285323874072  -0.5583325691221613 0.0006694033212210119   -2473794397076785e-20   24171402840134004e-33
2.95    -55.43284773683088  -0.5583216181203081 0.0010701412707843927   -24040226667429933e-21  38200927834230384e-33
2.975   -55.4328423876226   -0.5583133357746877 0.0014441037893839056   -23098669209355375e-21  5978834073653721e-32
3   -55.43283727834019  -0.5583079878458173 0.0017885043181700088   -21983325498434395e-21  9259335955441975e-32
3.025   -55.43283248880752  -0.5583057229217783 0.002100976841046799    -20765239916221e-18 14181792292813452e-32
3.05    -55.43282809026219  -0.5583065689279738 0.0023795828420879296   -19513520680653718e-21  21489231697210042e-32
3.075   -55.432824144344764 -0.558310434279728  0.0026228134627050816   -1829272512182663e-20   3226445829600807e-31
3.1 -55.43282070231526  -0.5583171135535463 0.0028295870566458214   -1716063759752813e-20   4810955079302386e-31
3.125   -55.432817804458026 -0.5583262973837755 0.002999242380442614    -16166498154027093e-21  7139270555580495e-31
3.15    -55.43281547973231  -0.5583375861376062 0.0031315276923856734   -15349716952037196e-21  10558270033888938e-31
3.175   -55.43281374561526  -0.558350506785006  0.003226586063317754    -14739086907917756e-21  15569866670349234e-31
3.2 -55.43281260818547  -0.5583645322700529 0.003284937228075965    -14352485824522746e-21  22890237859735297e-31
3.225   -55.43281206239238  -0.5583791026058166 0.0033074563268906372   -14197040243720602e-21  33528971423753768e-31
3.25    -55.43281209254084  -0.5583936468632666 0.0032953499019148227   -14269706940085073e-21  48888557080934955e-31
3.275   -55.43281267294542  -0.5584076052034721 0.0032501295248525317   -14558214815800363e-21  7085684284084169e-30
3.3 -55.4328137687562   -0.5584204501148814 0.00317358343815931 -15042300197336122e-21  10186770247692274e-30
3.325   -55.43281533692563  -0.5584317060607482 0.003067746594303134    -156951622635716e-19    1450544469324291e-29
3.35    -55.43281732730644  -0.5584409668148207 0.002934869475307531    -1648506255008384e-20   20474896907281153e-30
3.375   -55.4328196838298   -0.5584479098622817 0.002777386068856432    -1737699304309838e-20   28719176142938036e-30
3.4 -55.43282234578298  -0.5584523073648271 0.002597881367610716    -18334340878236185e-21  40110688718774824e-30
3.425   -55.43282524911373  -0.5584540333262034 0.0023990587452996826   -19320483596079378e-21  5584202555130093e-29
3.45    -55.43282832776503  -0.5584530667455296 0.0021837075474503316   -2030025708925584e-20   7757113319097994e-29
3.475   -55.432831515006754 -0.5584494907011697 0.0019546712159057753   -21241248285495322e-21  10764433636370144e-29
3.5 -55.43283474473732  -0.5584434874638433 0.0017148162455830587   -22114875461161402e-21  14930091054081025e-29
3.525   -55.432837952731845 -0.558435329887399  0.0014670022490611547   -22897230462856475e-21  20686153154766195e-29
3.55    -55.43284107781958  -0.558425369463829  0.0012140533803074397   -235696686629847e-19    2859912504139958e-28
3.575   -55.43284406295994  -0.5584140215503445 0.0009587313431455657   -24119143622272994e-21  3939954891112437e-28
3.6 -55.432846856215406 -0.5584017483768439 0.0007037101835200713   -2453829372772674e-20   5400644354582173e-28
3.625   -55.432849411586176 -0.5583890405175536 0.00045155303743432207  -248252972478405e-19    7354916921036001e-28
3.65    -55.432851689716614 -0.5583763975594689 0.00020469097889681739  -2498352003849221e-20   9940872296720929e-28
3.675   -55.432853658439754 -0.5583643087198806 -34595915264336126e-21  -25020986280008213e-21  13332345079678693e-28
3.7 -55.43285529317346  -0.5583532341566004 -0.0002641951942151804  -2494970699476596e-20   17759762106202833e-28
3.725   -55.43285657715694  -0.5583435876770925 -0.0004821762928109974  -2478490389035647e-20   235384313024624e-26
3.75    -55.43285750152434  -0.558335721489116  -0.0006868023854464647  -24544167474674815e-21  3109187932562469e-27
3.775   -55.43285806522058  -0.5583299135482566 -0.0008765398225326769  -24246587902546352e-21  4096262631470557e-27
3.8 -55.432858274773594 -0.5583263579505647 -0.0010500651620411966  -2391189460457301e-20   5382466404528195e-27
3.825   -55.432858143911    -0.5583251586953483 -0.001206269831166802   -23559637431394068e-21  70512031007359305e-28
3.85    -55.432857693058274 -0.5583263270100041 -0.0013442624745796323  -2320843806917352e-20   9206362778629536e-27
3.875   -55.432856948704384 -0.5583297822891806 -0.00146336906527676    -22875335498783445e-21  11979106409297179e-27
3.9 -55.43285594267545  -0.5583353565619152 -0.0015631308721599899  -22575243610690743e-21  15538393944575263e-27
3.925   -55.43285471131432  -0.5583428022658744 -0.001643300394749339   -22320533366804068e-21  20106108090902708e-27
3.95    -55.43285329459321  -0.5583518029845236 -0.0017038353899565455  -22120746304097414e-21  2597794365127243e-26
3.975   -55.43285173517836  -0.5583619866939811 -0.001744891128444795   -21982440606397044e-21  3354848373548644e-26
4   -55.43285007745887  -0.5583729409763295 -0.0017668110289921833  -2190916552862491e-20   4333304230970214e-26
4.025   -55.4328483665742   -0.5583842295882815 -0.0017701158281340419  -2190155502288287e-20   5598253695834279e-26
4.05    -55.432846647435    -0.5583954097300756 -0.001755491449551469   -2195752744829479e-20   7229709967805402e-26
