L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
1.155	-63.157380946002505	-0.6690917583022031	-0.16015057108771247	24225192601716374e-35	0.5160136916478791
1.16	-63.15730475538376	-0.6686878744653825	-0.16014733338607745	24536568173847297e-35	0.5162287965995994
1.165	-63.1572377621456	-0.6682882162855278	-0.16014432788950506	25662029449212366e-35	0.5164429248308031
1.17	-63.157178931138695	-0.6678930292670545	-0.16014152133643272	26845150273554996e-35	0.5166559764474483
1.175	-63.15712733313133	-0.6675025502854409	-0.16013888119406736	25614644774807087e-35	0.5168678549713558
1.18	-63.15708213500817	-0.6671170074539012	-0.16013637567693123	25775742356616934e-35	0.5170784673734774
1.185	-63.157042590740325	-0.6667366200010378	-0.1601339737643104	2700889569607704e-34	0.5172877241031987
1.19	-63.15700803310525	-0.6663615981596221	-0.16013164521670897	2832426645943803e-34	0.5174955391135627
1.195	-63.15697786608954	-0.6659921430664265	-0.1601293605912595	285568399061034e-33	0.5177018298826292
1.2	-63.15695155793703	-0.6656284466731084	-0.16012709125608854	27580601036760673e-35	0.517906517430946
1.205	-63.15692863479729	-0.6652706916681603	-0.16012480940364474	27584987985736694e-35	0.518109526335203
1.21	-63.15690867493387	-0.6649190514098408	-0.1601224880629824	28957491919935755e-35	0.5183107847381369
1.215	-63.156891303445484	-0.6645736898701055	-0.16012010111100927	2920053217797031e-34	0.51851022435477
1.22	-63.1568761874697	-0.6642347615894775	-0.160117623282677	289278567000125e-33	0.5187077804749635
1.225	-63.15686303182919	-0.663902411642744	-0.1601150301801474	30552718073083166e-35	0.5189033919624415
1.23	-63.156851575083344	-0.6635767756155002	-0.16011229828080573	29997051674729457e-35	0.5190970012502707
1.235	-63.156841585955036	-0.6632579795913712	-0.16010940494463924	30041631542832707e-35	0.5192885543329157
1.24	-63.15683286010438	-0.6629461401498806	-0.16010632841998368	30911800213155275e-35	0.5194780007548602
1.245	-63.15682521721413	-0.6626413643748598	-0.16010304784865462	2991053199652291e-34	0.5196652935959277
1.25	-63.15681849836843	-0.6623437498732462	-0.16009954326995152	31319784680985735e-35	0.5198503894533052
1.255	-63.156812563691496	-0.6620533848042113	-0.16009579562367035	2847922051753633e-34	0.5200332484203662
1.26	-63.15680729022554	-0.6617703479184129	-0.1600917867519565	3014471120260871e-34	0.5202138340623594
1.265	-63.156802570031374	-0.6614947086073022	-0.16008749940044106	29930569103224646e-35	0.5203921133889806
1.27	-63.156798308483495	-0.6612265269623059	-0.16008291721814444	30562625554764845e-35	0.5205680568239432
1.275	-63.15679442274905	-0.6609658538437212	-0.16007802475653649	3027669630039565e-34	0.5207416381715767
1.28	-63.156790840422964	-0.6607127309591152	-0.16007280746757707	31181730711544334e-35	0.5209128345805568
1.285	-63.15678749831907	-0.6604671909511738	-0.16006725170079136	3123102978604755e-34	0.5210816265047705
1.29	-63.156784341385915	-0.6602292574946313	-0.16006134469948802	30526968709296207e-35	0.5212479976614482
1.295	-63.15678132174681	-0.6599989454022496	-0.16005507459596804	3148553679321605e-34	0.5214119349866055
1.3	-63.15677839784562	-0.6597762607395534	-0.1600484304057439	3098394461387426e-34	0.5215734285878342
1.305	-63.15677553368941	-0.659561200948105	-0.16004140202112488	32347136103876104e-35	0.5217324716945746
1.31	-63.15677269817702	-0.6593537549771452	-0.16003398020374335	31544772448191084e-35	0.5218890606058717
1.315	-63.15676986450538	-0.6591539034233344	-0.16002615657623023	31054472507443922e-35	0.522043194635747
1.32	-63.156767009646174	-0.6589616186783643	-0.16001792361309966	315128974778498e-33	0.5221948760562135
1.325	-63.15676411388168	-0.6587768650841844	-0.16000927463079517	32472173058855466e-35	0.522344110038038
1.33	-63.156761160397	-0.6585995990956327	-0.16000020377692606	32332388392480327e-35	0.5224909045893306
