# L= 50  beta= [0.5]  t_max= 8.0  steps= 1000
t 	  D= [200]
2.16	-40.163605558205624
2.176	-40.1636242841236
2.192	-40.16364298177854
2.208	-40.16366150967435
2.224	-40.16367972894569
2.24	-40.16369750444831
2.256	-40.16371470580983
2.272	-40.16373120843514
2.288	-40.16374689445405
2.304	-40.163761653608326
2.32	-40.16377538406714
2.336	-40.163787993168675
2.352	-40.16379939807672
2.368	-40.16380952635473
2.384	-40.16381831644618
2.4	-40.1638257180629
2.416	-40.16383169247581
2.432	-40.16383621270948
2.448	-40.16383926363603
2.464	-40.16384084197202
2.48	-40.163840956177665
2.496	-40.163839626259914
2.512	-40.16383688348195
2.528	-40.1638327699847
2.544	-40.163827338319926
2.56	-40.163820650904945
2.576	-40.163812779400445
2.592	-40.16380380401912
2.608	-40.163793812771836
2.624	-40.16378290065693
2.64	-40.163771168801944
2.656	-40.16375872356473
2.672	-40.1637456756001
2.688	-40.16373213890431
2.704	-40.16371822984182
2.72	-40.16370406616377
2.736	-40.16368976602841
2.752	-40.163675447028645
2.768	-40.16366122523668
2.784	-40.16364721427384
2.8	-40.163633524410216
2.816	-40.163620261705745
2.832	-40.163607527196
2.848	-40.16359541612892
2.864	-40.16358401726045
2.88	-40.16357341221277
2.896	-40.16356367489892
2.912	-40.16355487102022
2.928	-40.163547057636144
2.944	-40.16354028281325
2.96	-40.16353458535136
2.976	-40.1635299945915
2.992	-40.16352653030316
3.008	-40.16352420265327
3.024	-40.163523012254025
3.04	-40.163522950289696
3.056	-40.16352399871932
3.072	-40.16352613055223
3.088	-40.16352931019565
3.104	-40.16353349386599
3.12	-40.163538630064515
3.136	-40.16354466010921
3.152	-40.16355151871864
3.168	-40.16355913464325
3.184	-40.163567431336695
3.2	-40.16357632766226
3.216	-40.163585738627305
3.232	-40.16359557614051
3.248	-40.163605749784026
3.264	-40.1636161675948
3.28	-40.16362673684856
3.296	-40.16363736483938
3.312	-40.16364795964988
3.328	-40.16365843090383
3.344	-40.163668690497964
3.36	-40.1636786533042
3.376	-40.16368823783994
3.392	-40.16369736689891
3.408	-40.16370596814022
3.424	-40.163713974629424
3.44	-40.16372132532896
3.456	-40.16372796553428
3.472	-40.16373384725348
3.488	-40.16373892952644
3.504	-40.16374317868384
3.52	-40.16374656854278
3.536	-40.163749080539546
3.552	-40.16375070379818
3.568	-40.16375143513634
3.584	-40.16375127900735
3.6	-40.163750247381095
3.616	-40.163748359565076
3.632	-40.163745641967864
3.648	-40.16374212780697
3.664	-40.16373785676485
3.68	-40.16373287459673
3.696	-40.16372723269185
3.712	-40.16372098759398
3.728	-40.16371420048462
3.744	-40.16370693663354
3.76	-40.16369926482112
3.776	-40.16369125673778
3.792	-40.163682986366275
3.808	-40.16367452935034
3.824	-40.163665962356575
3.84	-40.16365736243433
3.856	-40.163648806377765
3.872	-40.163640370096864
3.888	-40.16363212799921
3.904	-40.16362415238782
3.92	-40.16361651287838
3.936	-40.16360927584099
3.952	-40.163602503872106
3.968	-40.16359625530348
3.984	-40.163590583756665
4	-40.163585537749455
4.016	-40.16358116035205
4.032	-40.16357748888764
4.048	-40.16357455467248
4.064	-40.16357238280344
4.08	-40.16357099200293
4.096	-40.163570394522445
4.112	-40.163570596102474
4.128	-40.16357159598559
4.144	-40.16357338698362
4.16	-40.163575955598745
4.176	-40.16357928220196
4.192	-40.16358334127042
4.208	-40.163588101678805
4.224	-40.16359352704339
4.24	-40.16359957611668
4.256	-40.1636062032399
4.272	-40.16361335884804
4.288	-40.16362099001757
4.304	-40.16362904104822
4.32	-40.16363745408278
4.336	-40.16364616977324
4.352	-40.16365512799813
4.368	-40.16366426862642
4.384	-40.163673532314306
4.4	-40.16368286131777
4.416	-40.16369220030495
4.432	-40.163701497156524
4.448	-40.163710703747306
4.464	-40.16371977670989
4.48	-40.16372867818396
4.496	-40.163737376566196
4.512	-40.16374584728513
4.528	-40.16375407363151
4.544	-40.16376204765999
4.56	-40.16376977115463
4.576	-40.163777256632265
4.592	-40.16378452836438
4.608	-40.16379162341273
4.624	-40.16379859267611
4.64	-40.163805501934064
4.656	-40.16381243286297
4.672	-40.163819484006304
4.688	-40.163826771695696
4.704	-40.163834430935204
4.72	-40.16384261626806
4.736	-40.1638515026445
4.752	-40.16386128629585
4.768	-40.16387218560029
4.784	-40.163884441911314
4.8	-40.16389832031634
4.816	-40.16391411032024
4.832	-40.163932126477924
4.848	-40.16395270904021
4.864	-40.1639762246975
4.88	-40.1640030674977
4.896	-40.16403365995454
4.912	-40.16406845426074
4.928	-40.16410793343148
4.944	-40.16415261216153
4.96	-40.16420303722746
4.976	-40.16425978736296
4.992	-40.16432347263657
5.008	-40.1643947334193
5.024	-40.16447423903878
5.04	-40.16456268619842
5.056	-40.16466079722556
5.072	-40.164769318210745
5.088	-40.16488901711428
5.104	-40.16502068192378
5.12	-40.16516511894682
5.136	-40.16532315130332
5.152	-40.16549561765198
5.168	-40.16568337114186
5.184	-40.16588727853484
5.2	-40.166108219401046
5.216	-40.16634708525503
5.232	-40.16660477848546
5.248	-40.166882210932194
5.264	-40.16718030199087
5.28	-40.16749997616624
5.296	-40.167842160049204
5.312	-40.16820777875395
5.328	-40.16859775190332
5.344	-40.16901298929505
5.36	-40.169454386405405
5.376	-40.16992281989225
5.392	-40.17041914324839
5.408	-40.17094418273252
5.424	-40.17149873367575
5.44	-40.17208355723372
5.456	-40.17269937762812
5.472	-40.173346879902184
5.488	-40.174026708205446
5.504	-40.174739464611136
5.52	-40.175485708471314
5.536	-40.17626595630862
5.552	-40.17708068224483
5.568	-40.177930318962254
5.584	-40.17881525918908
5.6	-40.17973585769364
5.616	-40.18069243376392
5.632	-40.18168527414024
5.648	-40.18271463635727
5.664	-40.183780752445784
5.68	-40.18488383293214
5.696	-40.18602407107179
5.712	-40.18720164724315
5.728	-40.18841673342906
5.744	-40.18966949770846
5.76	-40.19096010868218
5.776	-40.192288739755696
5.792	-40.19365557320444
5.808	-40.1950608039485
5.824	-40.19650464296368
5.84	-40.19798732026309
5.856	-40.199509087381635
5.872	-40.20107021930243
5.888	-40.202671015766214
5.904	-40.20431180191148
5.92	-40.20599292819648
5.936	-40.20771476956111
5.952	-40.20947772379424
5.968	-40.21128220907884
5.984	-40.21312866069768
6	-40.215017526891266
6.016	-40.21694926387264
6.032	-40.21892433001589
6.048	-40.22094317924946
6.064	-40.22300625370182
6.08	-40.22511397566374
6.096	-40.227266738949794
6.112	-40.229464899761
6.128	-40.23170876717187
6.144	-40.23399859338446
6.16	-40.23633456391502
6.176	-40.23871678790001
6.192	-40.24114528872856
6.208	-40.24361999522763
6.224	-40.24614073364057
6.24	-40.248707220643
6.256	-40.251319057628066
6.272	-40.253975726444224
6.288	-40.256676586665286
6.304	-40.2594208742763
6.32	-40.26220770132744
6.336	-40.265036055605876
6.352	-40.267904798707974
6.368	-40.27081266018475
6.384	-40.273758225000705
6.4	-40.2767399119677
6.416	-40.27975594272695
6.432	-40.282804304475754
6.448	-40.285882714060335
6.464	-40.28898859407236
6.48	-40.29211907079655
6.496	-40.295270998608984
6.512	-40.29844100773814
6.528	-40.30162556560518
6.544	-40.304821039076145
6.56	-40.30802374690172
6.576	-40.31122999726763
6.592	-40.31443611182906
6.608	-40.31763844162447
6.624	-40.32083338033375
6.64	-40.32401737749548
6.656	-40.32718695120171
6.672	-40.33033869866947
6.688	-40.33346930424519
6.704	-40.33657554640487
6.72	-40.33965430646881
6.736	-40.34270258134526
6.752	-40.34571750109131
6.768	-40.348696350379626
6.784	-40.351636591829724
6.8	-40.35453588885765
6.816	-40.35739212604662
6.832	-40.36020342569306
6.848	-40.36296815985183
6.864	-40.365684957722245
6.88	-40.3683527085717
6.896	-40.370970560624855
6.912	-40.373537916486214
6.928	-40.37605442572828
6.944	-40.378519975262535
6.96	-40.38093467802863
6.976	-40.38329886041761
6.992	-40.385613048724984
7.008	-40.38787795483605
7.024	-40.3900944612904
7.04	-40.392263605856726
7.056	-40.394386565755596
7.072	-40.39646464169603
7.088	-40.398499241919744
7.104	-40.400491866469295
7.12	-40.402444091903504
7.136	-40.404357556662525
7.152	-40.40623394723651
7.168	-40.408074985210206
7.184	-40.40988241514941
7.2	-40.41165799317518
7.216	-40.41340347595736
7.232	-40.41512060977601
7.248	-40.41681111926353
7.264	-40.41847669547342
7.28	-40.42011898302022
7.296	-40.421739566197424
7.312	-40.42333995418026
7.328	-40.42492156563827
7.344	-40.42648571327987
7.36	-40.42803358900122
7.376	-40.429566250383395
7.392	-40.43108460926344
7.408	-40.43258942299532
7.424	-40.4340812888455
7.44	-40.43556064176117
7.456	-40.437027755556784
7.472	-40.43848274740676
7.488	-40.43992558542744
7.504	-40.441356099068464
7.52	-40.44277399199384
7.536	-40.44417885709698
7.552	-40.445570193246105
7.568	-40.44694742330307
7.584	-40.44830991290933
7.6	-40.44965698950697
7.616	-40.45098796107875
7.632	-40.45230213414619
7.648	-40.45359883065971
7.664	-40.45487740352601
7.68	-40.45613725063226
7.696	-40.457377827322496
7.712	-40.45859865735051
7.728	-40.45979934237225
7.744	-40.46097957005419
7.76	-40.462139120863945
7.776	-40.463277873593675
7.792	-40.46439580964454
7.808	-40.465493016083535
7.824	-40.46656968747323
7.84	-40.46762612647441
7.856	-40.46866274322587
7.872	-40.46968005352137
7.888	-40.47067867581897
7.904	-40.471659327139655
7.92	-40.47262281793166
7.936	-40.47357004599635
7.952	-40.474501989587004
7.968	-40.475419699806075
7.984	-40.47632429243489
8	-40.477216939335094
